batch_id,well_id,public_compound_id,control_name,source_row_after_sort,split
batch_1,30221,CPD_056284183052,fexagratinib,6510,train_pool
batch_1,30370,CPD_056284183052,fexagratinib,6511,train_pool
batch_1,30572,CPD_056284183052,fexagratinib,6512,train_pool
batch_1,30870,CPD_056284183052,fexagratinib,6513,train_pool
batch_1,30937,CPD_056284183052,fexagratinib,6514,train_pool
batch_1,31333,CPD_056284183052,fexagratinib,6515,train_pool
batch_1,31393,CPD_056284183052,fexagratinib,6516,train_pool
batch_1,31732,CPD_056284183052,fexagratinib,6517,train_pool
batch_1,31830,CPD_056284183052,fexagratinib,6518,train_pool
batch_1,31866,CPD_056284183052,fexagratinib,6519,train_pool
batch_1,32011,CPD_056284183052,fexagratinib,6520,train_pool
batch_1,32206,CPD_056284183052,fexagratinib,6521,train_pool
batch_1,32616,CPD_056284183052,fexagratinib,6522,train_pool
batch_1,33044,CPD_056284183052,fexagratinib,6523,train_pool
batch_1,33201,CPD_056284183052,fexagratinib,6524,train_pool
batch_1,33283,CPD_056284183052,fexagratinib,6525,test
batch_1,33360,CPD_056284183052,fexagratinib,6526,train_pool
batch_1,33403,CPD_056284183052,fexagratinib,6527,test
batch_1,33441,CPD_056284183052,fexagratinib,6528,train_pool
batch_1,33487,CPD_056284183052,fexagratinib,6529,train_pool
batch_1,33501,CPD_056284183052,fexagratinib,6530,test
batch_1,34134,CPD_056284183052,fexagratinib,6531,train_pool
batch_1,34239,CPD_056284183052,fexagratinib,6532,train_pool
batch_1,34349,CPD_056284183052,fexagratinib,6533,test
batch_1,34545,CPD_056284183052,fexagratinib,6534,train_pool
batch_1,34579,CPD_056284183052,fexagratinib,6535,train_pool
batch_1,35288,CPD_056284183052,fexagratinib,6536,test
batch_1,35446,CPD_056284183052,fexagratinib,6537,train_pool
batch_1,35504,CPD_056284183052,fexagratinib,6538,train_pool
batch_1,35573,CPD_056284183052,fexagratinib,6539,train_pool
batch_1,35589,CPD_056284183052,fexagratinib,6540,train_pool
batch_1,35645,CPD_056284183052,fexagratinib,6541,train_pool
batch_1,35724,CPD_056284183052,fexagratinib,6542,train_pool
batch_1,35817,CPD_056284183052,fexagratinib,6543,train_pool
batch_1,35995,CPD_056284183052,fexagratinib,6544,train_pool
batch_1,36030,CPD_056284183052,fexagratinib,6545,test
batch_1,36054,CPD_056284183052,fexagratinib,6546,train_pool
batch_1,36101,CPD_056284183052,fexagratinib,6547,train_pool
batch_1,36107,CPD_056284183052,fexagratinib,6548,train_pool
batch_1,36492,CPD_056284183052,fexagratinib,6549,train_pool
batch_1,36639,CPD_056284183052,fexagratinib,6550,test
batch_1,36642,CPD_056284183052,fexagratinib,6551,train_pool
batch_1,36830,CPD_056284183052,fexagratinib,6552,test
batch_1,36865,CPD_056284183052,fexagratinib,6553,train_pool
batch_1,36932,CPD_056284183052,fexagratinib,6554,train_pool
batch_1,37050,CPD_056284183052,fexagratinib,6555,train_pool
batch_1,37175,CPD_056284183052,fexagratinib,6556,test
batch_1,37335,CPD_056284183052,fexagratinib,6557,train_pool
batch_1,37693,CPD_056284183052,fexagratinib,6558,test
batch_1,37801,CPD_056284183052,fexagratinib,6559,train_pool
batch_1,38079,CPD_056284183052,fexagratinib,6560,train_pool
batch_1,38141,CPD_056284183052,fexagratinib,6561,train_pool
batch_1,38233,CPD_056284183052,fexagratinib,6562,train_pool
batch_1,38310,CPD_056284183052,fexagratinib,6563,test
batch_1,38441,CPD_056284183052,fexagratinib,6564,train_pool
batch_1,39230,CPD_056284183052,fexagratinib,6565,test
batch_1,39267,CPD_056284183052,fexagratinib,6566,train_pool
batch_1,39332,CPD_056284183052,fexagratinib,6567,train_pool
batch_1,39365,CPD_056284183052,fexagratinib,6568,train_pool
batch_1,39668,CPD_056284183052,fexagratinib,6569,train_pool
batch_1,40031,CPD_056284183052,fexagratinib,6570,train_pool
batch_1,40041,CPD_056284183052,fexagratinib,6571,train_pool
batch_1,40826,CPD_056284183052,fexagratinib,6572,train_pool
batch_1,40965,CPD_056284183052,fexagratinib,6573,test
batch_1,41127,CPD_056284183052,fexagratinib,6574,train_pool
batch_1,41341,CPD_056284183052,fexagratinib,6575,train_pool
batch_1,41966,CPD_056284183052,fexagratinib,6576,train_pool
batch_1,42042,CPD_056284183052,fexagratinib,6577,train_pool
batch_1,42115,CPD_056284183052,fexagratinib,6578,train_pool
batch_1,42277,CPD_056284183052,fexagratinib,6579,train_pool
batch_1,42404,CPD_056284183052,fexagratinib,6580,test
batch_1,42946,CPD_056284183052,fexagratinib,6581,train_pool
batch_1,42953,CPD_056284183052,fexagratinib,6582,train_pool
batch_1,43257,CPD_056284183052,fexagratinib,6583,test
batch_1,43297,CPD_056284183052,fexagratinib,6584,test
batch_1,43318,CPD_056284183052,fexagratinib,6585,train_pool
batch_1,43334,CPD_056284183052,fexagratinib,6586,train_pool
batch_1,43351,CPD_056284183052,fexagratinib,6587,train_pool
batch_1,43700,CPD_056284183052,fexagratinib,6588,test
batch_1,44239,CPD_056284183052,fexagratinib,6589,train_pool
batch_1,44406,CPD_056284183052,fexagratinib,6590,train_pool
batch_1,45275,CPD_056284183052,fexagratinib,6591,test
batch_1,45575,CPD_056284183052,fexagratinib,6592,test
batch_1,45759,CPD_056284183052,fexagratinib,6593,train_pool
batch_1,46469,CPD_056284183052,fexagratinib,6594,train_pool
batch_1,46596,CPD_056284183052,fexagratinib,6595,train_pool
batch_1,47221,CPD_056284183052,fexagratinib,6596,train_pool
batch_1,47324,CPD_056284183052,fexagratinib,6597,train_pool
batch_1,47644,CPD_056284183052,fexagratinib,6598,train_pool
batch_1,49355,CPD_056284183052,fexagratinib,6599,train_pool
batch_1,415,CPD_167907273288,lapatinib,6600,train_pool
batch_1,786,CPD_167907273288,lapatinib,6601,train_pool
batch_1,899,CPD_167907273288,lapatinib,6602,test
batch_1,918,CPD_167907273288,lapatinib,6603,train_pool
batch_1,1468,CPD_167907273288,lapatinib,6604,train_pool
batch_1,1514,CPD_167907273288,lapatinib,6605,train_pool
batch_1,2648,CPD_167907273288,lapatinib,6606,train_pool
batch_1,2660,CPD_167907273288,lapatinib,6607,test
batch_1,3288,CPD_167907273288,lapatinib,6608,train_pool
batch_1,3392,CPD_167907273288,lapatinib,6609,test
batch_1,3492,CPD_167907273288,lapatinib,6610,train_pool
batch_1,3792,CPD_167907273288,lapatinib,6611,train_pool
batch_1,4483,CPD_167907273288,lapatinib,6612,train_pool
batch_1,4692,CPD_167907273288,lapatinib,6613,train_pool
batch_1,4932,CPD_167907273288,lapatinib,6614,train_pool
batch_1,5227,CPD_167907273288,lapatinib,6615,train_pool
batch_1,5323,CPD_167907273288,lapatinib,6616,train_pool
batch_1,5414,CPD_167907273288,lapatinib,6617,train_pool
batch_1,5772,CPD_167907273288,lapatinib,6618,train_pool
batch_1,5967,CPD_167907273288,lapatinib,6619,test
batch_1,6149,CPD_167907273288,lapatinib,6620,train_pool
batch_1,6717,CPD_167907273288,lapatinib,6621,train_pool
batch_1,7222,CPD_167907273288,lapatinib,6622,test
batch_1,7710,CPD_167907273288,lapatinib,6623,test
batch_1,8185,CPD_167907273288,lapatinib,6624,test
batch_1,8260,CPD_167907273288,lapatinib,6625,train_pool
batch_1,8349,CPD_167907273288,lapatinib,6626,train_pool
batch_1,8603,CPD_167907273288,lapatinib,6627,train_pool
batch_1,8884,CPD_167907273288,lapatinib,6628,test
batch_1,8932,CPD_167907273288,lapatinib,6629,test
batch_1,9072,CPD_167907273288,lapatinib,6630,train_pool
batch_1,9163,CPD_167907273288,lapatinib,6631,train_pool
batch_1,9199,CPD_167907273288,lapatinib,6632,train_pool
batch_1,9593,CPD_167907273288,lapatinib,6633,train_pool
batch_1,10123,CPD_167907273288,lapatinib,6634,train_pool
batch_1,10153,CPD_167907273288,lapatinib,6635,test
batch_1,10246,CPD_167907273288,lapatinib,6636,train_pool
batch_1,10586,CPD_167907273288,lapatinib,6637,train_pool
batch_1,10867,CPD_167907273288,lapatinib,6638,train_pool
batch_1,11455,CPD_167907273288,lapatinib,6639,train_pool
batch_1,11470,CPD_167907273288,lapatinib,6640,train_pool
batch_1,11483,CPD_167907273288,lapatinib,6641,train_pool
batch_1,11564,CPD_167907273288,lapatinib,6642,train_pool
batch_1,11676,CPD_167907273288,lapatinib,6643,train_pool
batch_1,11953,CPD_167907273288,lapatinib,6644,train_pool
batch_1,11967,CPD_167907273288,lapatinib,6645,train_pool
batch_1,12216,CPD_167907273288,lapatinib,6646,train_pool
batch_1,12479,CPD_167907273288,lapatinib,6647,train_pool
batch_1,12712,CPD_167907273288,lapatinib,6648,test
batch_1,12805,CPD_167907273288,lapatinib,6649,train_pool
batch_1,12848,CPD_167907273288,lapatinib,6650,train_pool
batch_1,12883,CPD_167907273288,lapatinib,6651,train_pool
batch_1,13133,CPD_167907273288,lapatinib,6652,test
batch_1,13137,CPD_167907273288,lapatinib,6653,test
batch_1,13357,CPD_167907273288,lapatinib,6654,train_pool
batch_1,13380,CPD_167907273288,lapatinib,6655,train_pool
batch_1,13481,CPD_167907273288,lapatinib,6656,train_pool
batch_1,14178,CPD_167907273288,lapatinib,6657,train_pool
batch_1,14322,CPD_167907273288,lapatinib,6658,train_pool
batch_1,14346,CPD_167907273288,lapatinib,6659,test
batch_1,15038,CPD_167907273288,lapatinib,6660,test
batch_1,15294,CPD_167907273288,lapatinib,6661,train_pool
batch_1,15689,CPD_167907273288,lapatinib,6662,test
batch_1,16199,CPD_167907273288,lapatinib,6663,train_pool
batch_1,16229,CPD_167907273288,lapatinib,6664,train_pool
batch_1,16362,CPD_167907273288,lapatinib,6665,train_pool
batch_1,16582,CPD_167907273288,lapatinib,6666,train_pool
batch_1,16718,CPD_167907273288,lapatinib,6667,test
batch_1,16788,CPD_167907273288,lapatinib,6668,test
batch_1,17000,CPD_167907273288,lapatinib,6669,train_pool
batch_1,17091,CPD_167907273288,lapatinib,6670,train_pool
batch_1,17174,CPD_167907273288,lapatinib,6671,train_pool
batch_1,17209,CPD_167907273288,lapatinib,6672,train_pool
batch_1,17238,CPD_167907273288,lapatinib,6673,train_pool
batch_1,17331,CPD_167907273288,lapatinib,6674,test
batch_1,17760,CPD_167907273288,lapatinib,6675,test
batch_1,17895,CPD_167907273288,lapatinib,6676,test
batch_1,18145,CPD_167907273288,lapatinib,6677,train_pool
batch_1,18185,CPD_167907273288,lapatinib,6678,train_pool
batch_1,18337,CPD_167907273288,lapatinib,6679,test
batch_1,18415,CPD_167907273288,lapatinib,6680,train_pool
batch_1,18586,CPD_167907273288,lapatinib,6681,train_pool
batch_1,18619,CPD_167907273288,lapatinib,6682,train_pool
batch_1,18761,CPD_167907273288,lapatinib,6683,train_pool
batch_1,18886,CPD_167907273288,lapatinib,6684,train_pool
batch_1,18967,CPD_167907273288,lapatinib,6685,train_pool
batch_1,19517,CPD_167907273288,lapatinib,6686,train_pool
batch_1,19576,CPD_167907273288,lapatinib,6687,train_pool
batch_1,19602,CPD_167907273288,lapatinib,6688,test
batch_1,19768,CPD_167907273288,lapatinib,6689,train_pool
batch_1,19999,CPD_167907273288,lapatinib,6690,train_pool
batch_1,20270,CPD_167907273288,lapatinib,6691,train_pool
batch_1,20314,CPD_167907273288,lapatinib,6692,train_pool
batch_1,20679,CPD_167907273288,lapatinib,6693,train_pool
batch_1,20682,CPD_167907273288,lapatinib,6694,train_pool
batch_1,21077,CPD_167907273288,lapatinib,6695,train_pool
batch_1,21185,CPD_167907273288,lapatinib,6696,train_pool
batch_1,21204,CPD_167907273288,lapatinib,6697,train_pool
batch_1,21221,CPD_167907273288,lapatinib,6698,train_pool
batch_1,21226,CPD_167907273288,lapatinib,6699,train_pool
batch_1,21232,CPD_167907273288,lapatinib,6700,train_pool
batch_1,21315,CPD_167907273288,lapatinib,6701,test
batch_1,21468,CPD_167907273288,lapatinib,6702,test
batch_1,21477,CPD_167907273288,lapatinib,6703,train_pool
batch_1,21754,CPD_167907273288,lapatinib,6704,train_pool
batch_1,21941,CPD_167907273288,lapatinib,6705,train_pool
batch_1,22128,CPD_167907273288,lapatinib,6706,test
batch_1,22432,CPD_167907273288,lapatinib,6707,train_pool
batch_1,22611,CPD_167907273288,lapatinib,6708,train_pool
batch_1,22791,CPD_167907273288,lapatinib,6709,train_pool
batch_1,23049,CPD_167907273288,lapatinib,6710,test
batch_1,23101,CPD_167907273288,lapatinib,6711,test
batch_1,23175,CPD_167907273288,lapatinib,6712,train_pool
batch_1,23341,CPD_167907273288,lapatinib,6713,train_pool
batch_1,23401,CPD_167907273288,lapatinib,6714,train_pool
batch_1,23589,CPD_167907273288,lapatinib,6715,train_pool
batch_1,23659,CPD_167907273288,lapatinib,6716,train_pool
batch_1,23854,CPD_167907273288,lapatinib,6717,train_pool
batch_1,24096,CPD_167907273288,lapatinib,6718,train_pool
batch_1,24227,CPD_167907273288,lapatinib,6719,train_pool
batch_1,24366,CPD_167907273288,lapatinib,6720,train_pool
batch_1,24750,CPD_167907273288,lapatinib,6721,train_pool
batch_1,24780,CPD_167907273288,lapatinib,6722,train_pool
batch_1,25293,CPD_167907273288,lapatinib,6723,train_pool
batch_1,25581,CPD_167907273288,lapatinib,6724,test
batch_1,25603,CPD_167907273288,lapatinib,6725,train_pool
batch_1,25623,CPD_167907273288,lapatinib,6726,train_pool
batch_1,25722,CPD_167907273288,lapatinib,6727,test
batch_1,25838,CPD_167907273288,lapatinib,6728,train_pool
batch_1,26017,CPD_167907273288,lapatinib,6729,train_pool
batch_1,26141,CPD_167907273288,lapatinib,6730,train_pool
batch_1,26278,CPD_167907273288,lapatinib,6731,train_pool
batch_1,26386,CPD_167907273288,lapatinib,6732,train_pool
batch_1,26442,CPD_167907273288,lapatinib,6733,train_pool
batch_1,27107,CPD_167907273288,lapatinib,6734,train_pool
batch_1,27583,CPD_167907273288,lapatinib,6735,test
batch_1,27616,CPD_167907273288,lapatinib,6736,train_pool
batch_1,27705,CPD_167907273288,lapatinib,6737,train_pool
batch_1,27969,CPD_167907273288,lapatinib,6738,train_pool
batch_1,28997,CPD_167907273288,lapatinib,6739,train_pool
batch_1,29075,CPD_167907273288,lapatinib,6740,train_pool
batch_1,29094,CPD_167907273288,lapatinib,6741,train_pool
batch_1,29402,CPD_167907273288,lapatinib,6742,test
batch_1,29429,CPD_167907273288,lapatinib,6743,train_pool
batch_1,29498,CPD_167907273288,lapatinib,6744,test
batch_1,29850,CPD_167907273288,lapatinib,6745,train_pool
batch_1,30630,CPD_167907273288,lapatinib,6746,train_pool
batch_1,30640,CPD_167907273288,lapatinib,6747,train_pool
batch_1,30642,CPD_167907273288,lapatinib,6748,train_pool
batch_1,30679,CPD_167907273288,lapatinib,6749,test
batch_1,30726,CPD_167907273288,lapatinib,6750,train_pool
batch_1,31008,CPD_167907273288,lapatinib,6751,test
batch_1,31012,CPD_167907273288,lapatinib,6752,train_pool
batch_1,31113,CPD_167907273288,lapatinib,6753,train_pool
batch_1,31558,CPD_167907273288,lapatinib,6754,train_pool
batch_1,31619,CPD_167907273288,lapatinib,6755,train_pool
batch_1,31623,CPD_167907273288,lapatinib,6756,train_pool
batch_1,31997,CPD_167907273288,lapatinib,6757,train_pool
batch_1,32095,CPD_167907273288,lapatinib,6758,test
batch_1,32673,CPD_167907273288,lapatinib,6759,train_pool
batch_1,33064,CPD_167907273288,lapatinib,6760,train_pool
batch_1,33066,CPD_167907273288,lapatinib,6761,train_pool
batch_1,33074,CPD_167907273288,lapatinib,6762,train_pool
batch_1,33093,CPD_167907273288,lapatinib,6763,train_pool
batch_1,33236,CPD_167907273288,lapatinib,6764,train_pool
batch_1,33366,CPD_167907273288,lapatinib,6765,train_pool
batch_1,33472,CPD_167907273288,lapatinib,6766,train_pool
batch_1,33828,CPD_167907273288,lapatinib,6767,test
batch_1,33891,CPD_167907273288,lapatinib,6768,train_pool
batch_1,33931,CPD_167907273288,lapatinib,6769,train_pool
batch_1,34235,CPD_167907273288,lapatinib,6770,train_pool
batch_1,34273,CPD_167907273288,lapatinib,6771,test
batch_1,34306,CPD_167907273288,lapatinib,6772,train_pool
batch_1,35081,CPD_167907273288,lapatinib,6773,train_pool
batch_1,35136,CPD_167907273288,lapatinib,6774,test
batch_1,35157,CPD_167907273288,lapatinib,6775,train_pool
batch_1,35251,CPD_167907273288,lapatinib,6776,train_pool
batch_1,35422,CPD_167907273288,lapatinib,6777,train_pool
batch_1,35449,CPD_167907273288,lapatinib,6778,test
batch_1,35632,CPD_167907273288,lapatinib,6779,test
batch_1,35844,CPD_167907273288,lapatinib,6780,test
batch_1,35855,CPD_167907273288,lapatinib,6781,train_pool
batch_1,36124,CPD_167907273288,lapatinib,6782,test
batch_1,36178,CPD_167907273288,lapatinib,6783,train_pool
batch_1,36208,CPD_167907273288,lapatinib,6784,train_pool
batch_1,36293,CPD_167907273288,lapatinib,6785,train_pool
batch_1,36320,CPD_167907273288,lapatinib,6786,train_pool
batch_1,36452,CPD_167907273288,lapatinib,6787,train_pool
batch_1,36496,CPD_167907273288,lapatinib,6788,train_pool
batch_1,36523,CPD_167907273288,lapatinib,6789,train_pool
batch_1,36669,CPD_167907273288,lapatinib,6790,train_pool
batch_1,36676,CPD_167907273288,lapatinib,6791,train_pool
batch_1,36933,CPD_167907273288,lapatinib,6792,train_pool
batch_1,36979,CPD_167907273288,lapatinib,6793,test
batch_1,37241,CPD_167907273288,lapatinib,6794,train_pool
batch_1,37406,CPD_167907273288,lapatinib,6795,train_pool
batch_1,37446,CPD_167907273288,lapatinib,6796,train_pool
batch_1,37661,CPD_167907273288,lapatinib,6797,train_pool
batch_1,37993,CPD_167907273288,lapatinib,6798,train_pool
batch_1,38289,CPD_167907273288,lapatinib,6799,train_pool
batch_1,38622,CPD_167907273288,lapatinib,6800,train_pool
batch_1,38723,CPD_167907273288,lapatinib,6801,train_pool
batch_1,38953,CPD_167907273288,lapatinib,6802,train_pool
batch_1,39305,CPD_167907273288,lapatinib,6803,train_pool
batch_1,39451,CPD_167907273288,lapatinib,6804,train_pool
batch_1,39467,CPD_167907273288,lapatinib,6805,train_pool
batch_1,39898,CPD_167907273288,lapatinib,6806,train_pool
batch_1,39942,CPD_167907273288,lapatinib,6807,train_pool
batch_1,39949,CPD_167907273288,lapatinib,6808,train_pool
batch_1,40006,CPD_167907273288,lapatinib,6809,test
batch_1,40010,CPD_167907273288,lapatinib,6810,train_pool
batch_1,40063,CPD_167907273288,lapatinib,6811,train_pool
batch_1,40215,CPD_167907273288,lapatinib,6812,train_pool
batch_1,40499,CPD_167907273288,lapatinib,6813,train_pool
batch_1,40818,CPD_167907273288,lapatinib,6814,train_pool
batch_1,40890,CPD_167907273288,lapatinib,6815,train_pool
batch_1,41059,CPD_167907273288,lapatinib,6816,train_pool
batch_1,41167,CPD_167907273288,lapatinib,6817,train_pool
batch_1,41170,CPD_167907273288,lapatinib,6818,train_pool
batch_1,41413,CPD_167907273288,lapatinib,6819,train_pool
batch_1,41626,CPD_167907273288,lapatinib,6820,test
batch_1,41762,CPD_167907273288,lapatinib,6821,train_pool
batch_1,41788,CPD_167907273288,lapatinib,6822,train_pool
batch_1,41819,CPD_167907273288,lapatinib,6823,train_pool
batch_1,41849,CPD_167907273288,lapatinib,6824,train_pool
batch_1,41908,CPD_167907273288,lapatinib,6825,test
batch_1,42981,CPD_167907273288,lapatinib,6826,train_pool
batch_1,43005,CPD_167907273288,lapatinib,6827,train_pool
batch_1,43112,CPD_167907273288,lapatinib,6828,train_pool
batch_1,43361,CPD_167907273288,lapatinib,6829,train_pool
batch_1,43770,CPD_167907273288,lapatinib,6830,train_pool
batch_1,44055,CPD_167907273288,lapatinib,6831,train_pool
batch_1,44683,CPD_167907273288,lapatinib,6832,test
batch_1,44825,CPD_167907273288,lapatinib,6833,train_pool
batch_1,44931,CPD_167907273288,lapatinib,6834,train_pool
batch_1,44971,CPD_167907273288,lapatinib,6835,train_pool
batch_1,46826,CPD_167907273288,lapatinib,6836,train_pool
batch_1,47424,CPD_167907273288,lapatinib,6837,train_pool
batch_1,47514,CPD_167907273288,lapatinib,6838,train_pool
batch_1,48301,CPD_167907273288,lapatinib,6839,train_pool
batch_1,636,CPD_483004848109,momelotinib/CYT387,6840,train_pool
batch_1,1039,CPD_483004848109,momelotinib/CYT387,6841,train_pool
batch_1,1357,CPD_483004848109,momelotinib/CYT387,6842,train_pool
batch_1,2939,CPD_483004848109,momelotinib/CYT387,6843,test
batch_1,3136,CPD_483004848109,momelotinib/CYT387,6844,test
batch_1,3150,CPD_483004848109,momelotinib/CYT387,6845,train_pool
batch_1,3193,CPD_483004848109,momelotinib/CYT387,6846,test
batch_1,3341,CPD_483004848109,momelotinib/CYT387,6847,test
batch_1,3380,CPD_483004848109,momelotinib/CYT387,6848,train_pool
batch_1,3522,CPD_483004848109,momelotinib/CYT387,6849,test
batch_1,3812,CPD_483004848109,momelotinib/CYT387,6850,train_pool
batch_1,4031,CPD_483004848109,momelotinib/CYT387,6851,train_pool
batch_1,4258,CPD_483004848109,momelotinib/CYT387,6852,test
batch_1,4332,CPD_483004848109,momelotinib/CYT387,6853,test
batch_1,5113,CPD_483004848109,momelotinib/CYT387,6854,train_pool
batch_1,5187,CPD_483004848109,momelotinib/CYT387,6855,train_pool
batch_1,5915,CPD_483004848109,momelotinib/CYT387,6856,train_pool
batch_1,6167,CPD_483004848109,momelotinib/CYT387,6857,test
batch_1,6771,CPD_483004848109,momelotinib/CYT387,6858,train_pool
batch_1,6930,CPD_483004848109,momelotinib/CYT387,6859,train_pool
batch_1,7040,CPD_483004848109,momelotinib/CYT387,6860,train_pool
batch_1,7219,CPD_483004848109,momelotinib/CYT387,6861,train_pool
batch_1,7498,CPD_483004848109,momelotinib/CYT387,6862,train_pool
batch_1,8267,CPD_483004848109,momelotinib/CYT387,6863,train_pool
batch_1,8308,CPD_483004848109,momelotinib/CYT387,6864,train_pool
batch_1,8409,CPD_483004848109,momelotinib/CYT387,6865,train_pool
batch_1,8620,CPD_483004848109,momelotinib/CYT387,6866,train_pool
batch_1,8647,CPD_483004848109,momelotinib/CYT387,6867,train_pool
batch_1,8793,CPD_483004848109,momelotinib/CYT387,6868,train_pool
batch_1,9100,CPD_483004848109,momelotinib/CYT387,6869,train_pool
batch_1,9205,CPD_483004848109,momelotinib/CYT387,6870,train_pool
batch_1,9496,CPD_483004848109,momelotinib/CYT387,6871,train_pool
batch_1,9577,CPD_483004848109,momelotinib/CYT387,6872,train_pool
batch_1,10144,CPD_483004848109,momelotinib/CYT387,6873,train_pool
batch_1,10346,CPD_483004848109,momelotinib/CYT387,6874,train_pool
batch_1,10588,CPD_483004848109,momelotinib/CYT387,6875,train_pool
batch_1,10777,CPD_483004848109,momelotinib/CYT387,6876,train_pool
batch_1,10829,CPD_483004848109,momelotinib/CYT387,6877,train_pool
batch_1,10886,CPD_483004848109,momelotinib/CYT387,6878,train_pool
batch_1,10915,CPD_483004848109,momelotinib/CYT387,6879,train_pool
batch_1,10968,CPD_483004848109,momelotinib/CYT387,6880,test
batch_1,10989,CPD_483004848109,momelotinib/CYT387,6881,test
batch_1,11295,CPD_483004848109,momelotinib/CYT387,6882,test
batch_1,11465,CPD_483004848109,momelotinib/CYT387,6883,train_pool
batch_1,11544,CPD_483004848109,momelotinib/CYT387,6884,test
batch_1,11708,CPD_483004848109,momelotinib/CYT387,6885,train_pool
batch_1,11900,CPD_483004848109,momelotinib/CYT387,6886,train_pool
batch_1,12038,CPD_483004848109,momelotinib/CYT387,6887,train_pool
batch_1,12625,CPD_483004848109,momelotinib/CYT387,6888,test
batch_1,13091,CPD_483004848109,momelotinib/CYT387,6889,train_pool
batch_1,13190,CPD_483004848109,momelotinib/CYT387,6890,train_pool
batch_1,13219,CPD_483004848109,momelotinib/CYT387,6891,train_pool
batch_1,13275,CPD_483004848109,momelotinib/CYT387,6892,test
batch_1,13441,CPD_483004848109,momelotinib/CYT387,6893,train_pool
batch_1,13541,CPD_483004848109,momelotinib/CYT387,6894,train_pool
batch_1,13739,CPD_483004848109,momelotinib/CYT387,6895,train_pool
batch_1,13749,CPD_483004848109,momelotinib/CYT387,6896,train_pool
batch_1,14083,CPD_483004848109,momelotinib/CYT387,6897,train_pool
batch_1,14218,CPD_483004848109,momelotinib/CYT387,6898,train_pool
batch_1,14265,CPD_483004848109,momelotinib/CYT387,6899,train_pool
batch_1,14334,CPD_483004848109,momelotinib/CYT387,6900,train_pool
batch_1,14338,CPD_483004848109,momelotinib/CYT387,6901,test
batch_1,14398,CPD_483004848109,momelotinib/CYT387,6902,train_pool
batch_1,14528,CPD_483004848109,momelotinib/CYT387,6903,test
batch_1,14805,CPD_483004848109,momelotinib/CYT387,6904,test
batch_1,15285,CPD_483004848109,momelotinib/CYT387,6905,train_pool
batch_1,15360,CPD_483004848109,momelotinib/CYT387,6906,train_pool
batch_1,15653,CPD_483004848109,momelotinib/CYT387,6907,train_pool
batch_1,15751,CPD_483004848109,momelotinib/CYT387,6908,test
batch_1,15784,CPD_483004848109,momelotinib/CYT387,6909,train_pool
batch_1,15916,CPD_483004848109,momelotinib/CYT387,6910,train_pool
batch_1,15994,CPD_483004848109,momelotinib/CYT387,6911,train_pool
batch_1,16061,CPD_483004848109,momelotinib/CYT387,6912,test
batch_1,16075,CPD_483004848109,momelotinib/CYT387,6913,train_pool
batch_1,16194,CPD_483004848109,momelotinib/CYT387,6914,test
batch_1,16351,CPD_483004848109,momelotinib/CYT387,6915,train_pool
batch_1,16377,CPD_483004848109,momelotinib/CYT387,6916,train_pool
batch_1,16446,CPD_483004848109,momelotinib/CYT387,6917,train_pool
batch_1,16493,CPD_483004848109,momelotinib/CYT387,6918,test
batch_1,16698,CPD_483004848109,momelotinib/CYT387,6919,train_pool
batch_1,16793,CPD_483004848109,momelotinib/CYT387,6920,train_pool
batch_1,16837,CPD_483004848109,momelotinib/CYT387,6921,train_pool
batch_1,16923,CPD_483004848109,momelotinib/CYT387,6922,test
batch_1,16925,CPD_483004848109,momelotinib/CYT387,6923,train_pool
batch_1,17140,CPD_483004848109,momelotinib/CYT387,6924,train_pool
batch_1,17264,CPD_483004848109,momelotinib/CYT387,6925,train_pool
batch_1,17301,CPD_483004848109,momelotinib/CYT387,6926,train_pool
batch_1,17366,CPD_483004848109,momelotinib/CYT387,6927,train_pool
batch_1,17640,CPD_483004848109,momelotinib/CYT387,6928,train_pool
batch_1,17719,CPD_483004848109,momelotinib/CYT387,6929,train_pool
batch_1,17840,CPD_483004848109,momelotinib/CYT387,6930,train_pool
batch_1,17913,CPD_483004848109,momelotinib/CYT387,6931,train_pool
batch_1,18029,CPD_483004848109,momelotinib/CYT387,6932,train_pool
batch_1,18115,CPD_483004848109,momelotinib/CYT387,6933,train_pool
batch_1,18198,CPD_483004848109,momelotinib/CYT387,6934,train_pool
batch_1,18379,CPD_483004848109,momelotinib/CYT387,6935,test
batch_1,18395,CPD_483004848109,momelotinib/CYT387,6936,train_pool
batch_1,18423,CPD_483004848109,momelotinib/CYT387,6937,train_pool
batch_1,18426,CPD_483004848109,momelotinib/CYT387,6938,train_pool
batch_1,18443,CPD_483004848109,momelotinib/CYT387,6939,test
batch_1,18612,CPD_483004848109,momelotinib/CYT387,6940,train_pool
batch_1,18660,CPD_483004848109,momelotinib/CYT387,6941,train_pool
batch_1,18868,CPD_483004848109,momelotinib/CYT387,6942,train_pool
batch_1,18889,CPD_483004848109,momelotinib/CYT387,6943,test
batch_1,18938,CPD_483004848109,momelotinib/CYT387,6944,test
batch_1,19120,CPD_483004848109,momelotinib/CYT387,6945,test
batch_1,19206,CPD_483004848109,momelotinib/CYT387,6946,train_pool
batch_1,19221,CPD_483004848109,momelotinib/CYT387,6947,train_pool
batch_1,19618,CPD_483004848109,momelotinib/CYT387,6948,test
