train_size,replicate,batch_id,well_id,public_compound_id,control_name,sample_seed
8000,0,batch_1,9916,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,10022,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,11581,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,12302,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,12365,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,12605,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,12978,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,13045,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,13203,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,13509,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,14765,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,14800,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,15308,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,15459,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,15634,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,16122,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,16205,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,16458,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,16742,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,16854,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,17118,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,17316,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,17739,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,17906,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18103,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18147,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18527,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18573,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18592,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18617,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,18691,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,19118,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,19633,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,20948,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,20973,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,21116,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,21230,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,21405,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,21549,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,22254,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,22612,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,24075,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,24144,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,24208,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,26189,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,26200,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,26415,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,27404,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,27639,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,27701,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,28080,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,28513,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,28630,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,29190,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,29235,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,29462,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,29508,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,29870,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,30215,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,31786,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,32655,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,32798,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,32816,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,33335,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,33771,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,34126,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,34508,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,35423,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,35626,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,35820,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,36184,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,37337,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,37356,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,38656,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,38863,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,38949,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,38982,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,39234,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,39263,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,39440,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,39654,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,40249,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,42697,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,42731,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,43942,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,44453,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,44835,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,44947,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,45627,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,47250,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,47275,CPD_317738115337,ZM336372,21060915
8000,0,batch_1,303,CPD_137861888137,aloperine,21060915
8000,0,batch_1,567,CPD_137861888137,aloperine,21060915
8000,0,batch_1,1617,CPD_137861888137,aloperine,21060915
8000,0,batch_1,2779,CPD_137861888137,aloperine,21060915
8000,0,batch_1,3108,CPD_137861888137,aloperine,21060915
8000,0,batch_1,3866,CPD_137861888137,aloperine,21060915
8000,0,batch_1,4602,CPD_137861888137,aloperine,21060915
8000,0,batch_1,5882,CPD_137861888137,aloperine,21060915
8000,0,batch_1,5890,CPD_137861888137,aloperine,21060915
8000,0,batch_1,6185,CPD_137861888137,aloperine,21060915
8000,0,batch_1,6518,CPD_137861888137,aloperine,21060915
8000,0,batch_1,6804,CPD_137861888137,aloperine,21060915
8000,0,batch_1,7169,CPD_137861888137,aloperine,21060915
8000,0,batch_1,7550,CPD_137861888137,aloperine,21060915
8000,0,batch_1,7877,CPD_137861888137,aloperine,21060915
8000,0,batch_1,8150,CPD_137861888137,aloperine,21060915
8000,0,batch_1,8183,CPD_137861888137,aloperine,21060915
8000,0,batch_1,8279,CPD_137861888137,aloperine,21060915
8000,0,batch_1,8539,CPD_137861888137,aloperine,21060915
8000,0,batch_1,9068,CPD_137861888137,aloperine,21060915
8000,0,batch_1,9598,CPD_137861888137,aloperine,21060915
8000,0,batch_1,9806,CPD_137861888137,aloperine,21060915
8000,0,batch_1,10905,CPD_137861888137,aloperine,21060915
8000,0,batch_1,11047,CPD_137861888137,aloperine,21060915
8000,0,batch_1,11193,CPD_137861888137,aloperine,21060915
8000,0,batch_1,11634,CPD_137861888137,aloperine,21060915
8000,0,batch_1,11871,CPD_137861888137,aloperine,21060915
8000,0,batch_1,12082,CPD_137861888137,aloperine,21060915
8000,0,batch_1,12719,CPD_137861888137,aloperine,21060915
8000,0,batch_1,12914,CPD_137861888137,aloperine,21060915
8000,0,batch_1,13282,CPD_137861888137,aloperine,21060915
8000,0,batch_1,13284,CPD_137861888137,aloperine,21060915
8000,0,batch_1,13470,CPD_137861888137,aloperine,21060915
8000,0,batch_1,14049,CPD_137861888137,aloperine,21060915
8000,0,batch_1,14202,CPD_137861888137,aloperine,21060915
8000,0,batch_1,14364,CPD_137861888137,aloperine,21060915
8000,0,batch_1,15126,CPD_137861888137,aloperine,21060915
8000,0,batch_1,15543,CPD_137861888137,aloperine,21060915
8000,0,batch_1,15693,CPD_137861888137,aloperine,21060915
8000,0,batch_1,16045,CPD_137861888137,aloperine,21060915
8000,0,batch_1,16138,CPD_137861888137,aloperine,21060915
8000,0,batch_1,16488,CPD_137861888137,aloperine,21060915
8000,0,batch_1,16634,CPD_137861888137,aloperine,21060915
8000,0,batch_1,16732,CPD_137861888137,aloperine,21060915
8000,0,batch_1,17823,CPD_137861888137,aloperine,21060915
8000,0,batch_1,17892,CPD_137861888137,aloperine,21060915
8000,0,batch_1,18072,CPD_137861888137,aloperine,21060915
8000,0,batch_1,18413,CPD_137861888137,aloperine,21060915
8000,0,batch_1,18457,CPD_137861888137,aloperine,21060915
8000,0,batch_1,18546,CPD_137861888137,aloperine,21060915
8000,0,batch_1,18642,CPD_137861888137,aloperine,21060915
8000,0,batch_1,18730,CPD_137861888137,aloperine,21060915
8000,0,batch_1,19039,CPD_137861888137,aloperine,21060915
8000,0,batch_1,19259,CPD_137861888137,aloperine,21060915
8000,0,batch_1,19486,CPD_137861888137,aloperine,21060915
8000,0,batch_1,19671,CPD_137861888137,aloperine,21060915
8000,0,batch_1,19727,CPD_137861888137,aloperine,21060915
8000,0,batch_1,20782,CPD_137861888137,aloperine,21060915
8000,0,batch_1,20787,CPD_137861888137,aloperine,21060915
8000,0,batch_1,21266,CPD_137861888137,aloperine,21060915
8000,0,batch_1,21485,CPD_137861888137,aloperine,21060915
8000,0,batch_1,21900,CPD_137861888137,aloperine,21060915
8000,0,batch_1,21952,CPD_137861888137,aloperine,21060915
8000,0,batch_1,21986,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22001,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22127,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22146,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22515,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22825,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22852,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22856,CPD_137861888137,aloperine,21060915
8000,0,batch_1,22858,CPD_137861888137,aloperine,21060915
8000,0,batch_1,23012,CPD_137861888137,aloperine,21060915
8000,0,batch_1,23080,CPD_137861888137,aloperine,21060915
8000,0,batch_1,23231,CPD_137861888137,aloperine,21060915
8000,0,batch_1,24114,CPD_137861888137,aloperine,21060915
8000,0,batch_1,24137,CPD_137861888137,aloperine,21060915
8000,0,batch_1,24179,CPD_137861888137,aloperine,21060915
8000,0,batch_1,24655,CPD_137861888137,aloperine,21060915
8000,0,batch_1,25498,CPD_137861888137,aloperine,21060915
8000,0,batch_1,25971,CPD_137861888137,aloperine,21060915
8000,0,batch_1,26068,CPD_137861888137,aloperine,21060915
8000,0,batch_1,26380,CPD_137861888137,aloperine,21060915
8000,0,batch_1,26514,CPD_137861888137,aloperine,21060915
8000,0,batch_1,26871,CPD_137861888137,aloperine,21060915
8000,0,batch_1,27124,CPD_137861888137,aloperine,21060915
8000,0,batch_1,27590,CPD_137861888137,aloperine,21060915
8000,0,batch_1,27986,CPD_137861888137,aloperine,21060915
8000,0,batch_1,28086,CPD_137861888137,aloperine,21060915
8000,0,batch_1,29534,CPD_137861888137,aloperine,21060915
8000,0,batch_1,29669,CPD_137861888137,aloperine,21060915
8000,0,batch_1,29681,CPD_137861888137,aloperine,21060915
8000,0,batch_1,30312,CPD_137861888137,aloperine,21060915
8000,0,batch_1,30453,CPD_137861888137,aloperine,21060915
8000,0,batch_1,30767,CPD_137861888137,aloperine,21060915
8000,0,batch_1,31068,CPD_137861888137,aloperine,21060915
8000,0,batch_1,31309,CPD_137861888137,aloperine,21060915
8000,0,batch_1,31380,CPD_137861888137,aloperine,21060915
8000,0,batch_1,31886,CPD_137861888137,aloperine,21060915
8000,0,batch_1,32478,CPD_137861888137,aloperine,21060915
8000,0,batch_1,33495,CPD_137861888137,aloperine,21060915
8000,0,batch_1,33729,CPD_137861888137,aloperine,21060915
8000,0,batch_1,34915,CPD_137861888137,aloperine,21060915
8000,0,batch_1,35235,CPD_137861888137,aloperine,21060915
8000,0,batch_1,36002,CPD_137861888137,aloperine,21060915
8000,0,batch_1,36665,CPD_137861888137,aloperine,21060915
8000,0,batch_1,36738,CPD_137861888137,aloperine,21060915
8000,0,batch_1,37773,CPD_137861888137,aloperine,21060915
8000,0,batch_1,38002,CPD_137861888137,aloperine,21060915
8000,0,batch_1,38301,CPD_137861888137,aloperine,21060915
8000,0,batch_1,38452,CPD_137861888137,aloperine,21060915
8000,0,batch_1,38623,CPD_137861888137,aloperine,21060915
8000,0,batch_1,38624,CPD_137861888137,aloperine,21060915
8000,0,batch_1,38881,CPD_137861888137,aloperine,21060915
8000,0,batch_1,39191,CPD_137861888137,aloperine,21060915
8000,0,batch_1,39575,CPD_137861888137,aloperine,21060915
8000,0,batch_1,39690,CPD_137861888137,aloperine,21060915
8000,0,batch_1,40539,CPD_137861888137,aloperine,21060915
8000,0,batch_1,40641,CPD_137861888137,aloperine,21060915
8000,0,batch_1,40648,CPD_137861888137,aloperine,21060915
8000,0,batch_1,41191,CPD_137861888137,aloperine,21060915
8000,0,batch_1,41446,CPD_137861888137,aloperine,21060915
8000,0,batch_1,41510,CPD_137861888137,aloperine,21060915
8000,0,batch_1,41729,CPD_137861888137,aloperine,21060915
8000,0,batch_1,42337,CPD_137861888137,aloperine,21060915
8000,0,batch_1,43305,CPD_137861888137,aloperine,21060915
8000,0,batch_1,43458,CPD_137861888137,aloperine,21060915
8000,0,batch_1,43569,CPD_137861888137,aloperine,21060915
8000,0,batch_1,43777,CPD_137861888137,aloperine,21060915
8000,0,batch_1,43836,CPD_137861888137,aloperine,21060915
8000,0,batch_1,43858,CPD_137861888137,aloperine,21060915
8000,0,batch_1,44349,CPD_137861888137,aloperine,21060915
8000,0,batch_1,45317,CPD_137861888137,aloperine,21060915
8000,0,batch_1,47143,CPD_137861888137,aloperine,21060915
8000,0,batch_1,48175,CPD_137861888137,aloperine,21060915
8000,0,batch_1,469,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,1275,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,1362,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,1598,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,2827,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,3962,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,3979,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,4501,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,4547,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,5593,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,5647,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,6816,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,6895,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,7918,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,7997,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,8837,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,8956,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,9021,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,9131,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,9586,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,9858,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,9900,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,10554,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,11131,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,11374,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,11426,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,11460,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,11838,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,12723,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,12913,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,13158,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,13279,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,13452,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,13654,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,13689,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,13770,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,14038,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,14293,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,14350,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,14700,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,14752,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,14880,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,15530,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,15618,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,15715,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,15769,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,15901,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,16609,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,16763,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,16853,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,16933,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,17104,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,17554,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18019,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18141,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18352,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18440,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18492,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18576,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18602,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18672,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18915,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,18988,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,19135,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,19190,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,19240,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,19373,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,20236,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,20284,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,20699,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,21010,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,21041,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,21165,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,21264,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,22052,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,22202,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,22334,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,23152,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,23203,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,23240,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,23536,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,23633,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,23760,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,24112,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,24391,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,25674,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,25861,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,25914,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26066,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26441,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26465,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26642,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26674,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26717,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26868,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26882,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,26966,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,27020,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,27296,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,27348,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,27494,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,27556,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,27912,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28201,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28261,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28276,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28410,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28533,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28663,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28724,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,28795,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,29291,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,29396,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,29915,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,30541,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,30573,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,30685,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,31584,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,31769,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,31847,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,33126,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,33353,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,33364,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,33540,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,33696,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,33855,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,34132,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,34318,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,34405,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,35240,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,35463,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,35532,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36026,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36035,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36087,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36261,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36402,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36414,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36670,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36897,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,36922,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,37173,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,38005,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,38402,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,38471,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,38480,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,38938,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,38970,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39067,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39127,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39350,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39390,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39425,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39588,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,39623,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,40306,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,40800,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,40808,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,40846,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,42663,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,43121,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,43822,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,43970,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,44113,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,44235,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,44465,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,44725,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,45297,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,46485,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,46520,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,46607,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,46994,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,47551,CPD_236412001094,ceritinib,21060915
8000,0,batch_1,551,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,1922,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,2720,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,3046,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,3100,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,3778,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,4386,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,4660,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,4674,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,4873,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,4912,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,5046,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,5103,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,5519,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,6082,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,6242,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,6834,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,7010,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,7019,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,7061,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,7310,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,7366,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,7976,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,8445,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,8514,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,8634,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,8725,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,8892,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,9130,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,9547,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,9597,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,9691,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,9810,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,9936,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,10380,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,10743,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,10937,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,11018,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,11330,CPD_549558202917,cobimetinib,21060915
8000,0,batch_1,11425,CPD_549558202917,cobimetinib,21060915
